order_date,time,aging,customer_id,gender,device_type,customer_login_type,product_category,product,sales,quantity,discount,profit,shipping_cost,order_priority,payment_method
2018-08-16,12:56:45,1,21699,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,Critical,credit_card
2018-11-29,08:34:57,1,11776,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,122.4,12.2,High,credit_card
2018-07-27,16:23:10,1,50756,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,Critical,credit_card
2018-09-27,16:24:28,1,48781,Male,Web,Member,Fashion,Titak watch,228,1,0.5,145.7,14.6,High,credit_card
2018-12-18,15:53:18,1,24786,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,Critical,credit_card
2018-11-08,17:21:10,1,14239,Male,Web,Member,Fashion,T - Shirts,248,3,0.4,153.1,15.3,High,credit_card
2018-06-15,17:40:06,1,13996,Male,Web,Member,Fashion,Shirts,196,5,0.5,106.2,10.6,Medium,credit_card
2018-11-08,18:35:12,1,37355,Male,Web,Member,Fashion,Jeans,218,2,0.4,129.3,12.9,Critical,credit_card
2018-06-12,09:05:41,1,44952,Male,Web,Member,Fashion,Suits,109,2,0.5,18.1,1.8,Medium,credit_card
2018-10-12,10:00:27,1,12193,Male,Web,Member,Fashion,Sports Wear,85,2,0.5,3.3,0.3,Critical,credit_card
2018-07-03,14:40:57,1,54137,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,Critical,e_wallet
2018-04-18,20:23:35,1,24181,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,High,credit_card
2018-08-08,19:02:20,1,48980,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,126.6,12.7,Medium,credit_card
2018-09-09,15:05:45,1,19187,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,credit_card
2018-07-29,12:44:12,1,39143,Male,Web,Member,Fashion,Titak watch,228,3,0.4,120.6,12.1,Critical,money_order
2018-12-16,19:19:07,1,23964,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,72.6,7.3,Medium,credit_card
2018-08-25,12:35:01,1,59220,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,148.2,14.8,Critical,credit_card
2018-11-01,13:42:49,1,30561,Male,Web,Member,Fashion,Shirts,196,5,0.5,106.2,10.6,Medium,credit_card
2018-02-20,12:46:40,1,20364,Female,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,High,credit_card
2018-06-09,15:45:45,1,35101,Male,Web,Member,Fashion,Suits,109,1,0.4,24.6,2.5,High,money_order
2018-01-17,11:24:51,1,27864,Male,Web,Member,Fashion,Sports Wear,85,5,0.4,17,1.7,High,e_wallet
2018-10-20,09:55:57,1,28537,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
2018-02-09,20:32:30,1,23020,Female,Web,Member,Fashion,Running Shoes,224,2,0.5,139.5,14,High,money_order
2018-12-28,09:34:42,1,14227,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,High,money_order
2018-10-11,23:41:58,1,58264,Female,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,Critical,credit_card
2018-03-01,23:14:02,1,43401,Male,Web,Member,Fashion,Titak watch,228,1,0.4,111.5,11.2,High,e_wallet
2018-09-04,16:32:31,1,54584,Female,Web,Member,Fashion,Fossil Watch,159,3,0.4,69.5,6.9,Critical,money_order
2018-07-06,19:23:26,1,56008,Male,Web,Member,Fashion,T - Shirts,248,5,0.5,130.8,13.1,Critical,money_order
2018-07-19,20:54:38,1,56661,Male,Web,Member,Fashion,Shirts,196,2,0.4,108.2,10.8,Critical,credit_card
2018-08-14,10:14:46,1,24522,Male,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,High,credit_card
2018-09-26,14:33:47,1,15746,Female,Web,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Medium,credit_card
2018-12-21,20:34:05,1,51012,Male,Web,Member,Fashion,Sports Wear,85,2,0.4,1.6,0.2,Critical,credit_card
2018-07-05,17:52:32,1,32120,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,Medium,money_order
2018-11-02,10:57:35,1,14628,Male,Web,Member,Fashion,Running Shoes,224,2,0.4,126.1,12.6,Medium,credit_card
2018-12-07,10:56:55,1,39886,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,Critical,credit_card
2018-04-24,16:17:39,1,27856,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,High,credit_card
2018-10-11,21:17:39,1,56190,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Medium,credit_card
2018-11-09,08:55:38,1,26012,Female,Web,Member,Fashion,Fossil Watch,159,3,0.5,74.2,7.4,Critical,money_order
2018-09-28,08:04:17,1,12309,Female,Web,Member,Fashion,T - Shirts,248,1,0.5,160.6,16.1,Critical,credit_card
2018-11-08,01:57:45,1,44502,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,High,credit_card
2018-09-03,16:14:10,1,51423,Male,Web,Member,Fashion,Jeans,218,5,0.5,127.1,12.7,High,e_wallet
2018-07-22,16:02:50,1,13936,Male,Web,Member,Fashion,Suits,109,2,0.4,24.6,2.5,Critical,credit_card
2018-03-09,13:44:34,1,46587,Male,Web,Member,Fashion,Sports Wear,85,2,0.4,42.5,4.3,High,credit_card
2018-03-20,11:20:14,1,57865,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,17.6,1.8,High,credit_card
2018-09-30,07:04:12,1,35431,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
2018-10-04,18:53:47,1,56244,Female,Web,Member,Fashion,Formal Shoes,213,3,0.5,101.1,10.1,Medium,money_order
2018-12-01,15:02:59,1,26810,Male,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,High,credit_card
2018-11-08,19:07:27,1,19109,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,High,money_order
2018-11-01,19:00:07,1,34886,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,High,credit_card
2018-10-24,20:08:48,1,31403,Female,Web,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
2018-05-29,15:03:29,1,18590,Male,Web,Member,Fashion,Shirts,196,1,0.5,114,11.4,High,credit_card
2018-05-29,13:28:56,1,53554,Male,Web,Member,Fashion,Jeans,218,2,0.5,133.6,13.4,Medium,credit_card
2018-05-18,21:20:36,1,30162,Female,Web,Member,Fashion,Suits,109,5,0.5,1.8,0.2,High,credit_card
2018-12-12,15:01:55,1,14128,Female,Web,Guest,Fashion,Sports Wear,85,1,0.5,2.5,0.2,Medium,money_order
2018-11-06,11:31:03,1,56559,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,Medium,credit_card
2018-02-10,16:14:45,1,58241,Male,Web,Guest,Fashion,Running Shoes,224,1,0.5,132.8,13.3,Medium,credit_card
2018-06-29,16:54:25,1,12875,Female,Web,Member,Fashion,Formal Shoes,213,5,0.5,122.4,12.2,Critical,credit_card
2018-11-16,10:02:10,1,52191,Male,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Critical,credit_card
2018-06-03,20:18:19,1,29676,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,Critical,credit_card
2018-08-14,12:04:23,1,57445,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,39.3,3.9,Critical,credit_card
2018-05-08,04:37:15,1,29965,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,148.2,14.8,Medium,money_order
2018-05-09,17:54:17,1,24278,Male,Web,Member,Fashion,Shirts,196,2,0.5,104.2,10.4,High,credit_card
2018-12-23,22:59:21,1,31160,Male,Web,Member,Fashion,Jeans,218,2,0.5,124.9,12.5,High,money_order
2018-12-06,19:06:20,1,54330,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
2018-12-10,10:04:03,1,59672,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,0.8,0.1,High,credit_card
2018-01-30,15:18:20,1,13359,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,27.4,2.7,High,credit_card
2018-03-10,19:31:51,1,21547,Male,Web,Member,Fashion,Running Shoes,224,1,0.5,135,13.5,Critical,credit_card
2018-01-19,03:08:03,1,16889,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,High,credit_card
2018-03-12,15:27:05,1,30175,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Critical,credit_card
2018-09-12,10:18:30,1,44149,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,High,money_order
2018-10-23,12:41:07,1,52082,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,Medium,money_order
2018-04-21,00:17:44,1,51907,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,High,e_wallet
2018-06-18,19:10:45,1,52666,Male,Web,Member,Fashion,Shirts,196,1,0.5,108.2,10.8,Critical,credit_card
2018-02-13,12:43:43,1,55126,Male,Web,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,High,credit_card
2018-03-27,23:08:41,1,35727,Male,Web,Member,Fashion,Suits,109,3,0.5,25.7,2.6,High,credit_card
2018-12-21,16:13:29,1,20926,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,2.5,0.2,Critical,credit_card
2018-06-17,18:09:50,1,37432,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,38.3,3.8,High,credit_card
2018-07-07,16:25:41,1,55016,Male,Web,Member,Fashion,Running Shoes,224,3,0.4,117.1,11.7,Critical,money_order
2018-05-19,14:25:52,1,33793,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,113.8,11.4,High,credit_card
2018-09-21,22:06:04,1,17763,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,High,credit_card
2018-01-24,12:56:06,1,42936,Male,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,e_wallet
2018-04-29,08:52:21,1,35444,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,47.2,4.7,Medium,credit_card
2018-07-05,03:38:19,1,35381,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Critical,money_order
2018-02-05,16:05:43,1,45334,Male,Web,Member,Fashion,Shirts,196,1,0.5,114,11.4,Critical,credit_card
2018-05-22,11:04:25,1,34182,Female,Web,Member,Fashion,Jeans,218,1,0.4,120.6,12.1,High,money_order
2018-05-29,15:07:16,1,43454,Male,Web,Member,Fashion,Suits,109,5,0.5,12.7,1.3,Medium,credit_card
2018-03-01,12:57:58,1,57425,Male,Web,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,Critical,credit_card
2018-05-01,00:02:11,1,29525,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,Medium,credit_card
2018-07-21,04:52:51,1,16503,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,130.6,13.1,Medium,credit_card
2018-10-11,14:12:17,1,15746,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,130.9,13.1,Critical,credit_card
2018-05-27,11:15:45,1,11105,Male,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,Medium,credit_card
2018-07-01,18:43:37,1,36687,Male,Web,Member,Fashion,Titak watch,228,1,0.5,145.7,14.6,Critical,credit_card
2018-01-30,21:42:35,1,43072,Male,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,High,money_order
2018-10-10,16:30:10,1,45909,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,Medium,credit_card
2018-07-03,19:11:43,1,38125,Male,Web,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,money_order
2018-12-12,11:05:17,1,44142,Male,Web,Member,Fashion,Jeans,218,3,0.4,111.8,11.2,High,credit_card
2018-06-19,08:02:06,1,41650,Male,Web,Member,Fashion,Suits,109,2,0.5,26.8,2.7,Critical,credit_card
2018-11-10,17:01:31,1,14084,Male,Web,Member,Fashion,Sports Wear,85,2,0.4,42.5,4.3,Critical,credit_card
2018-04-03,10:22:00,1,59709,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,17.6,1.8,Medium,credit_card
2018-12-20,22:54:39,1,41662,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,Critical,credit_card
2018-09-12,13:45:31,1,57862,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,90.4,9,High,credit_card
2018-09-25,08:06:05,1,36172,Male,Web,Member,Fashion,Sneakers,62,1,0.5,15.5,1.6,Medium,money_order
2018-12-28,13:23:14,1,29682,Male,Web,Member,Fashion,Titak watch,228,3,0.4,120.6,12.1,Critical,money_order
2018-04-07,19:32:53,1,30693,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,High,money_order
2018-01-05,13:39:21,1,19937,Female,Web,Member,Fashion,T - Shirts,248,5,0.5,155.6,15.6,Critical,credit_card
2018-09-11,23:53:51,1,35783,Male,Web,Member,Fashion,Shirts,196,3,0.5,86.6,8.7,High,credit_card
2018-07-27,14:02:07,1,34806,Male,Web,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,Medium,credit_card
2018-03-14,23:49:27,1,51051,Male,Web,Member,Fashion,Suits,109,1,0.4,26.8,2.7,Critical,money_order
2018-09-07,15:21:10,1,42795,Male,Web,Member,Fashion,Sports Wear,85,5,0.4,17,1.7,High,credit_card
2018-05-25,22:33:25,1,50752,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,34.7,3.5,High,money_order
2018-03-02,12:01:05,1,29020,Male,Web,Member,Fashion,Running Shoes,224,3,0.4,117.1,11.7,Medium,money_order
2018-12-30,09:27:22,1,24962,Female,Web,Member,Fashion,Formal Shoes,213,1,0.5,126.6,12.7,High,credit_card
2018-07-02,19:33:39,1,59522,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,Medium,credit_card
2018-06-30,09:42:12,1,31333,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,Critical,credit_card
2018-08-26,21:46:40,1,53717,Female,Web,Member,Fashion,Fossil Watch,159,2,0.5,75.8,7.6,Critical,credit_card
2018-08-09,14:43:53,1,32452,Female,Web,Member,Fashion,T - Shirts,248,5,0.5,106,10.6,Critical,credit_card
2018-08-25,20:30:05,1,24640,Male,Web,Member,Fashion,Shirts,196,1,0.4,108.2,10.8,High,credit_card
2018-10-07,19:45:22,1,59518,Male,Web,Member,Fashion,Jeans,218,5,0.5,127.1,12.7,Medium,credit_card
2018-08-22,18:48:27,1,57776,Male,Web,Member,Fashion,Suits,109,5,0.4,7.2,0.7,High,credit_card
2018-04-05,21:55:51,1,11978,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,High,money_order
2018-12-05,20:49:57,1,17369,Male,Web,Member,Fashion,Casula Shoes,122,2,0.5,39.6,4,High,money_order
2018-04-11,17:11:07,1,54889,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,132.8,13.3,Critical,credit_card
2018-10-09,14:08:25,1,49988,Male,Web,Member,Fashion,Formal Shoes,213,2,0.4,116,11.6,Critical,credit_card
2018-10-18,11:25:56,1,56302,Male,Web,Member,Fashion,Sneakers,62,1,0.4,15.5,1.6,Critical,credit_card
2018-07-15,22:51:54,1,44095,Male,Web,Member,Fashion,Titak watch,228,2,0.5,134.3,13.4,High,credit_card
2018-04-29,11:10:26,1,33938,Male,Web,Member,Fashion,Fossil Watch,159,3,0.5,74.2,7.4,Critical,money_order
2018-05-21,10:32:54,1,39700,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,128.3,12.8,High,money_order
2018-11-13,10:39:36,1,10140,Male,Web,Member,Fashion,Shirts,196,1,0.4,112.1,11.2,Critical,credit_card
2018-11-29,11:40:02,1,47816,Male,Web,Member,Fashion,Jeans,218,5,0.4,116.2,11.6,Critical,money_order
2018-09-24,10:02:13,1,54426,Female,Web,Member,Fashion,Suits,109,1,0.4,26.8,2.7,High,credit_card
2018-12-28,21:45:33,1,59666,Male,Web,Member,Fashion,Sports Wear,85,3,0.5,2.5,0.2,High,money_order
2018-04-24,16:36:22,1,50074,Female,Web,Member,Fashion,Casula Shoes,122,1,0.5,35.9,3.6,Critical,e_wallet
2018-04-02,21:32:55,1,27226,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
2018-05-18,20:27:58,1,53719,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,122.4,12.2,High,money_order
2018-07-20,21:21:06,1,17958,Male,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,Medium,credit_card
2018-11-16,18:51:26,1,56948,Female,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,credit_card
2018-03-02,18:50:34,1,21011,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,High,debit_card
2018-02-23,15:28:09,1,18895,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,118.4,11.8,Medium,credit_card
2018-10-03,17:15:21,1,34702,Male,Web,Member,Fashion,Shirts,196,5,0.5,86.6,8.7,Medium,credit_card
2018-11-10,09:18:07,1,50300,Male,Web,Member,Fashion,Jeans,218,1,0.5,129.3,12.9,High,credit_card
2018-05-08,18:46:53,1,57136,Male,Web,Member,Fashion,Suits,109,3,0.5,19.2,1.9,Critical,credit_card
2018-07-11,18:33:35,1,59086,Male,Web,Member,Fashion,Sports Wear,85,2,0.5,42.5,4.3,Medium,money_order
2018-01-27,11:33:04,1,16439,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,23.7,2.4,High,money_order
2018-11-01,08:06:08,1,18929,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,123.8,12.4,Medium,credit_card
2018-10-19,23:00:24,1,31208,Male,Web,Member,Fashion,Formal Shoes,213,1,0.4,128.7,12.9,High,credit_card
2018-01-16,19:17:54,1,54368,Female,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,credit_card
2018-11-05,20:30:35,1,10336,Male,Web,Member,Fashion,Titak watch,228,1,0.5,145.7,14.6,High,credit_card
2018-11-15,19:33:36,1,55314,Female,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,High,credit_card
2018-01-04,11:03:14,1,28123,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,155.6,15.6,Critical,money_order
2018-07-11,13:48:22,1,26702,Female,Web,Member,Fashion,Shirts,196,5,0.5,106.2,10.6,Medium,credit_card
2018-05-28,11:14:09,1,27659,Female,Web,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,Medium,credit_card
2018-12-28,08:27:32,1,54068,Female,Web,Member,Fashion,Suits,109,2,0.5,18.1,1.8,High,credit_card
2018-07-19,18:49:17,1,52496,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,Critical,credit_card
2018-05-15,19:07:17,1,40306,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,High,money_order
2018-04-17,19:42:29,1,21568,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,137.3,13.7,High,e_wallet
2018-07-17,19:23:14,1,57610,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,126.6,12.7,Medium,money_order
2018-09-23,12:45:18,1,20651,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,Critical,credit_card
2018-07-10,14:37:30,1,32224,Female,Web,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,Critical,credit_card
2018-10-18,16:23:56,1,48952,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,High,money_order
2018-01-24,20:39:54,1,14856,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,165.5,16.6,Critical,credit_card
2018-09-20,15:12:47,1,48920,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,Critical,credit_card
2018-05-12,20:13:34,1,30489,Female,Web,Member,Fashion,Jeans,218,3,0.4,111.8,11.2,Medium,credit_card
2018-06-18,14:09:59,1,59492,Male,Web,Member,Fashion,Suits,109,1,0.5,25.7,2.6,Medium,e_wallet
2018-11-18,10:48:00,1,51781,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,4.2,0.4,High,credit_card
2018-06-25,12:21:10,1,29582,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,34.7,3.5,Medium,e_wallet
2018-11-08,10:28:00,1,48648,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,137.3,13.7,High,credit_card
2018-05-27,13:38:26,1,25734,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,Critical,money_order
2018-04-30,09:38:21,1,47242,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,credit_card
2018-08-26,21:53:05,1,52869,Female,Web,Member,Fashion,Titak watch,228,1,0.4,138.9,13.9,High,credit_card
2018-10-01,13:30:13,1,20168,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,53.6,5.4,Medium,credit_card
2018-04-17,00:50:26,1,38229,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,145.7,14.6,High,credit_card
2018-05-06,10:32:39,1,11139,Male,Web,Member,Fashion,Shirts,196,3,0.5,86.6,8.7,Medium,credit_card
2018-07-26,01:28:39,1,16769,Male,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,Medium,e_wallet
2018-11-14,09:08:46,1,37968,Male,Web,Member,Fashion,Suits,109,3,0.4,22.5,2.2,High,credit_card
2018-04-24,12:12:36,1,15394,Male,Web,Member,Fashion,Sports Wear,85,2,0.5,42.5,4.3,Medium,credit_card
2018-04-24,17:54:35,1,49023,Male,Web,Member,Fashion,Casula Shoes,122,3,0.4,27.4,2.7,High,credit_card
2018-09-06,12:54:18,1,46692,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,135,13.5,High,credit_card
2018-05-10,15:26:30,1,49836,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,120.2,12,High,money_order
2018-11-16,13:39:30,1,54286,Female,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,High,credit_card
2018-04-15,10:03:47,1,39389,Male,Web,Member,Fashion,Titak watch,228,3,0.5,113.8,11.4,Critical,money_order
2018-12-17,17:21:31,1,48603,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,69.5,6.9,High,credit_card
2018-11-21,11:19:48,1,22855,Male,Web,Member,Fashion,T - Shirts,248,1,0.5,158.1,15.8,High,credit_card
2018-08-20,19:41:41,1,25103,Female,Web,Member,Fashion,Shirts,196,2,0.5,112.1,11.2,Critical,credit_card
2018-02-19,11:19:05,1,38842,Male,Web,Member,Fashion,Jeans,218,2,0.4,120.6,12.1,Critical,credit_card
2018-02-24,18:43:15,1,13797,Male,Web,Member,Fashion,Suits,109,3,0.4,15.9,1.6,High,credit_card
2018-06-19,08:58:05,1,21604,Male,Web,Member,Fashion,Sports Wear,85,3,0.4,28.3,2.8,High,money_order
2018-11-01,16:54:09,1,17360,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,35.9,3.6,Critical,money_order
2018-04-24,10:52:32,1,32135,Female,Web,Member,Fashion,Running Shoes,224,3,0.4,130.6,13.1,High,e_wallet
2018-04-11,21:39:55,1,12876,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,107.4,10.7,Critical,credit_card
2018-12-27,09:38:25,1,21328,Female,Web,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,High,credit_card
2018-09-27,09:41:26,1,37351,Male,Web,Member,Fashion,Titak watch,228,1,0.4,129.8,13,Medium,credit_card
2018-08-26,16:54:20,1,21749,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,High,credit_card
2018-09-10,11:35:25,1,19540,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,130.8,13.1,High,credit_card
2018-08-06,14:20:46,1,24073,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,High,credit_card
2018-11-03,08:36:51,1,28382,Male,Web,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,High,money_order
2018-07-30,12:10:23,1,51948,Male,Web,Member,Fashion,Suits,109,5,0.4,18.1,1.8,High,credit_card
2018-07-01,21:01:21,1,33293,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,High,credit_card
2018-01-12,13:14:36,1,41062,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,38.3,3.8,Medium,credit_card
2018-01-19,23:49:16,1,39006,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,110.4,11,Critical,credit_card
2018-01-09,16:55:51,1,54966,Male,Web,Member,Fashion,Formal Shoes,213,1,0.5,126.6,12.7,Critical,credit_card
2018-03-09,17:31:45,1,23455,Female,Web,Member,Fashion,Sneakers,62,2,0.4,31,3.1,High,credit_card
2018-12-19,13:21:27,1,10722,Male,Web,Member,Fashion,Titak watch,228,1,0.5,138.9,13.9,Medium,e_wallet
2018-07-30,10:44:07,1,14317,Male,Web,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,Medium,credit_card
2018-06-09,19:32:16,1,58205,Male,Web,Member,Fashion,T - Shirts,248,3,0.5,145.7,14.6,High,credit_card
2018-12-28,12:09:58,1,39154,Male,Web,Member,Fashion,Shirts,196,5,0.4,96.4,9.6,High,money_order
2018-08-08,10:42:58,1,33273,Male,Web,Member,Fashion,Jeans,218,5,0.5,105.3,10.5,Critical,credit_card
2018-10-20,14:01:10,1,22686,Female,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Critical,credit_card
2018-10-12,20:43:08,1,48715,Male,Web,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,High,money_order
2018-11-23,10:43:59,1,34883,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,High,money_order
2018-08-19,17:22:40,1,20377,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,108.2,10.8,Critical,credit_card
2018-10-15,11:12:45,1,22556,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,Critical,credit_card
2018-11-06,14:18:36,1,39805,Female,Web,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Medium,money_order
2018-12-30,22:36:50,1,12807,Male,Web,Member,Fashion,Titak watch,228,5,0.4,125.2,12.5,High,credit_card
2018-02-11,18:36:10,1,51635,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,72.6,7.3,High,money_order
2018-10-25,13:41:15,1,19393,Male,Web,Member,Fashion,T - Shirts,248,1,0.4,163,16.3,High,credit_card
2018-07-25,22:27:08,1,30787,Male,Web,Member,Fashion,Shirts,196,1,0.5,110.1,11,High,credit_card
2018-06-22,00:10:59,1,49326,Female,Web,Member,Fashion,Jeans,218,2,0.4,129.3,12.9,High,credit_card
2018-08-06,18:54:43,1,32389,Male,Web,Member,Fashion,Suits,109,1,0.5,27.9,2.8,Medium,credit_card
2018-10-21,09:17:40,1,42201,Male,Web,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,money_order
2018-09-24,20:24:42,1,46549,Male,Web,Member,Fashion,Casula Shoes,122,3,0.5,38.3,3.8,Critical,credit_card
2018-04-05,19:51:43,1,52656,Male,Web,Member,Fashion,Running Shoes,224,3,0.4,130.6,13.1,High,e_wallet
2018-06-16,16:10:55,1,46334,Male,Web,Member,Fashion,Formal Shoes,213,5,0.4,90.4,9,High,credit_card
2018-10-12,08:42:06,1,28955,Female,Web,Member,Fashion,Sneakers,62,3,0.5,20.7,2.1,High,credit_card
2018-05-29,13:06:03,1,34823,Female,Web,Member,Fashion,Titak watch,228,3,0.5,127.5,12.7,High,credit_card
